picture_id,download_url,transcription,label,points,linking,label_id
0000990274,/root/download/FUNSD/training_data/images\0000990274.png,a) Nature of work should be specified in exact terms.,answer,"[[182, 626], [575, 626], [575, 641], [182, 641]]","[[9, 27]]",27
0000990274,/root/download/FUNSD/training_data/images\0000990274.png,b) R & D should advise if completion date cannot be,answer,"[[180, 652], [547, 652], [547, 670], [180, 670]]","[[9, 28], [9, 29]]",28
0000990274,/root/download/FUNSD/training_data/images\0000990274.png,met.,answer,"[[208, 670], [240, 670], [240, 681], [208, 681]]","[[9, 28], [9, 29]]",29
0000990274,/root/download/FUNSD/training_data/images\0000990274.png,c) Two copies of this form to be sent to R & D by,answer,"[[179, 697], [532, 697], [532, 712], [179, 712]]","[[9, 30], [9, 31], [9, 32]]",30
0000990274,/root/download/FUNSD/training_data/images\0000990274.png,initiator and R & D is to return to T. O. one,answer,"[[209, 711], [520, 711], [520, 728], [209, 728]]","[[9, 30], [9, 31], [9, 32]]",31
0000990274,/root/download/FUNSD/training_data/images\0000990274.png,completed copy.,answer,"[[209, 726], [318, 726], [318, 740], [209, 740]]","[[9, 30], [9, 31], [9, 32]]",32
0000990274,/root/download/FUNSD/training_data/images\0000990274.png,MH/ enm,other,"[[53, 751], [101, 751], [101, 767], [53, 767]]",[],33
0000990274,/root/download/FUNSD/training_data/images\0000990274.png,0036/ (r),other,"[[53, 796], [115, 796], [115, 809], [53, 809]]",[],34
0000990274,/root/download/FUNSD/training_data/images\0000990274.png,# 2894M,other,"[[54, 811], [102, 811], [102, 824], [54, 824]]",[],35
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,C273- 82- 7,answer,"[[493, 39], [563, 39], [563, 56], [493, 56]]","[[144, 141]]",141
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,TOP- LINES,header,"[[64, 60], [144, 60], [144, 74], [64, 74]]",[],139
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,PROJECT #,question,"[[408, 58], [484, 58], [484, 73], [408, 73]]","[[145, 142]]",145
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,PDC #,question,"[[441, 42], [485, 42], [485, 56], [441, 56]]","[[144, 141]]",144
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,PAGE #,question,"[[429, 73], [484, 73], [484, 88], [429, 88]]","[[146, 143]]",146
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,1 of 4,answer,"[[486, 73], [538, 73], [538, 86], [486, 86]]","[[146, 143]]",143
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,1982 102KL,answer,"[[488, 55], [559, 55], [559, 69], [488, 69]]","[[145, 142]]",142
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,MENTHOL PRODUCT TEST,header,"[[60, 75], [231, 75], [231, 89], [60, 89]]",[],140
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,SUBJECT:,question,"[[60, 121], [127, 121], [127, 135], [60, 135]]","[[0, 147]]",0
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,KOOL Lights KS vs. Bright KS Product Monitor,answer,"[[185, 113], [493, 113], [493, 134], [185, 134]]","[[0, 147]]",147
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,SAMPLE:,question,"[[59, 152], [118, 152], [118, 166], [59, 166]]","[[1, 148], [1, 149]]",1
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,"408 Menthol Lights / 105 Menthol Ultra, 111 Non- Menthol",answer,"[[182, 140], [582, 140], [582, 162], [182, 162]]","[[1, 148], [1, 149]]",148
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,Lights / 92 Non- Menthol Ultras),answer,"[[185, 169], [389, 169], [389, 188], [185, 188]]","[[1, 148], [1, 149]]",149
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,FIELD DATE:,question,"[[58, 205], [153, 205], [153, 219], [58, 219]]","[[151, 150]]",151
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,"September 13, 1982",answer,"[[189, 197], [313, 197], [313, 215], [189, 215]]","[[151, 150]]",150
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,CIGARETTES:,question,"[[57, 237], [154, 237], [154, 251], [57, 251]]","[[2, 152]]",2
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,# 839 / 869,answer,"[[165, 233], [254, 233], [254, 250], [165, 250]]","[[2, 152]]",152
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,KOOL Lights KS- white tip-,question,"[[268, 232], [452, 232], [452, 251], [268, 251]]","[[154, 4], [155, 4], [154, 6], [155, 6], [154, 8], [155, 8], [154, 156], [155, 156]]",154
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,TAR,question,"[[473, 218], [502, 218], [502, 235], [473, 235]]","[[3, 4], [3, 159]]",3
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,9.1,answer,"[[473, 235], [501, 235], [501, 249], [473, 249]]","[[3, 4], [154, 4], [155, 4]]",4
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,NIC,question,"[[518, 219], [550, 219], [550, 233], [518, 233]]","[[5, 6], [5, 158]]",5
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,.88,answer,"[[520, 235], [547, 235], [547, 252], [520, 252]]","[[5, 6], [154, 6], [155, 6]]",6
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,MOIST,question,"[[567, 221], [613, 221], [613, 235], [567, 235]]","[[7, 8], [7, 157]]",7
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,14.0,answer,"[[571, 232], [605, 232], [605, 246], [571, 246]]","[[7, 8], [154, 8], [155, 8]]",8
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,MENT,question,"[[637, 223], [676, 223], [676, 237], [637, 237]]","[[9, 156], [9, 10]]",9
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,ping masked,question,"[[265, 249], [347, 249], [347, 266], [265, 266]]","[[154, 4], [155, 4], [154, 6], [155, 6], [154, 8], [155, 8], [154, 156], [155, 156]]",155
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,.4 4,answer,"[[644, 236], [677, 236], [677, 248], [644, 248]]","[[9, 156], [154, 156], [155, 156]]",156
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,# 369 / 839,other,"[[167, 275], [255, 275], [255, 296], [167, 296]]",[],153
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,masked / a certain proportion of the menthol result is pep-,other,"[[267, 289], [665, 289], [665, 305], [267, 305]]",[],160
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,Bright KS white tipping-,question,"[[269, 275], [443, 275], [443, 291], [269, 291]]","[[162, 159], [162, 158], [162, 157], [162, 10]]",162
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,5. 5,answer,"[[473, 275], [500, 275], [500, 289], [473, 289]]","[[3, 159], [162, 159]]",159
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,.55,answer,"[[521, 275], [545, 275], [545, 292], [521, 292]]","[[5, 158], [162, 158]]",158
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,13. 5,answer,"[[574, 274], [607, 274], [607, 291], [574, 291]]","[[7, 157], [162, 157]]",157
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,.841,answer,"[[645, 276], [672, 276], [672, 291], [645, 291]]","[[9, 10], [162, 10]]",10
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,perrront oil; R&D is unable to determine the percentage.,other,"[[267, 303], [644, 303], [644, 320], [267, 320]]",[],161
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,Total,question,"[[375, 343], [413, 343], [413, 352], [375, 352]]","[[164, 29], [165, 29], [164, 13], [165, 13], [164, 22], [165, 22], [164, 23], [165, 23]]",164
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,Male,question,"[[448, 343], [483, 343], [483, 357], [448, 357]]","[[166, 30], [167, 30], [166, 14], [167, 14], [166, 21], [167, 21], [166, 24], [167, 24]]",166
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,Total Menthol Smokers,other,"[[458, 328], [608, 328], [608, 343], [458, 343]]",[],163
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,PREFERENCE:,question,"[[54, 353], [151, 353], [151, 370], [54, 370]]",[],11
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,(n=),other,"[[317, 355], [344, 355], [344, 372], [317, 372]]",[],34
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,(205),question,"[[379, 354], [413, 354], [413, 372], [379, 372]]","[[164, 29], [165, 29], [164, 13], [165, 13], [164, 22], [165, 22], [164, 23], [165, 23]]",165
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,(99),question,"[[448, 356], [481, 356], [481, 373], [448, 373]]","[[166, 30], [167, 30], [166, 14], [167, 14], [166, 21], [167, 21], [166, 24], [167, 24]]",167
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,Female,question,"[[512, 343], [558, 343], [558, 356], [512, 356]]","[[168, 31], [169, 31], [168, 15], [169, 15], [168, 20], [169, 20], [168, 25], [169, 25]]",168
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,(106),question,"[[518, 356], [555, 356], [555, 374], [518, 374]]","[[168, 31], [169, 31], [168, 15], [169, 15], [168, 20], [169, 20], [168, 25], [169, 25]]",169
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,21- 34,question,"[[586, 342], [625, 342], [625, 357], [586, 357]]","[[170, 32], [171, 32], [170, 16], [171, 16], [170, 19], [171, 19], [170, 26], [171, 26]]",170
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,(96),question,"[[588, 356], [619, 356], [619, 368], [588, 368]]","[[170, 32], [171, 32], [170, 16], [171, 16], [170, 19], [171, 19], [170, 26], [171, 26]]",171
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,109,question,"[[649, 356], [682, 356], [682, 371], [649, 371]]","[[172, 33], [173, 33], [172, 17], [173, 17], [172, 18], [173, 18], [172, 27], [173, 27]]",173
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,35+,question,"[[653, 343], [678, 343], [678, 355], [653, 355]]","[[172, 33], [173, 33], [172, 17], [173, 17], [172, 18], [173, 18], [172, 27], [173, 27]]",172
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,KOOL Lights,question,"[[215, 396], [298, 396], [298, 415], [215, 415]]","[[174, 29], [174, 30], [174, 31], [174, 32], [174, 33]]",174
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,53+++,answer,"[[380, 399], [421, 399], [421, 412], [380, 412]]","[[164, 29], [165, 29], [174, 29]]",29
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,60+++,answer,"[[455, 397], [497, 397], [497, 414], [455, 414]]","[[166, 30], [167, 30], [174, 30]]",30
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,46,answer,"[[532, 399], [551, 399], [551, 413], [532, 413]]","[[168, 31], [169, 31], [174, 31]]",31
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,56+++,answer,"[[599, 396], [637, 396], [637, 411], [599, 411]]","[[170, 32], [171, 32], [174, 32]]",32
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,50,answer,"[[660, 396], [677, 396], [677, 411], [660, 411]]","[[172, 33], [173, 33], [174, 33]]",33
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,Bright,question,"[[215, 429], [262, 429], [262, 444], [215, 444]]","[[12, 13], [12, 14], [12, 15], [12, 16], [12, 17]]",12
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,39,answer,"[[380, 430], [401, 430], [401, 441], [380, 441]]","[[164, 13], [165, 13], [12, 13]]",13
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,34,answer,"[[459, 428], [472, 428], [472, 442], [459, 442]]","[[166, 14], [167, 14], [12, 14]]",14
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,43,answer,"[[527, 430], [549, 430], [549, 439], [527, 439]]","[[168, 15], [169, 15], [12, 15]]",15
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,35,answer,"[[596, 429], [616, 429], [616, 441], [596, 441]]","[[170, 16], [171, 16], [12, 16]]",16
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,42,answer,"[[656, 430], [677, 430], [677, 442], [656, 442]]","[[172, 17], [173, 17], [12, 17]]",17
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,No Preference,question,"[[210, 458], [310, 458], [310, 476], [210, 476]]","[[175, 22], [175, 21], [175, 20], [175, 19], [175, 18]]",175
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,8,answer,"[[383, 460], [400, 460], [400, 474], [383, 474]]","[[164, 22], [165, 22], [175, 22]]",22
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,6,answer,"[[459, 459], [474, 459], [474, 474], [459, 474]]","[[166, 21], [167, 21], [175, 21]]",21
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,11,answer,"[[531, 456], [545, 456], [545, 473], [531, 473]]","[[168, 20], [169, 20], [175, 20]]",20
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,9,answer,"[[601, 458], [614, 458], [614, 475], [601, 475]]","[[170, 19], [171, 19], [175, 19]]",19
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,8,answer,"[[660, 458], [677, 458], [677, 473], [660, 473]]","[[172, 18], [173, 18], [175, 18]]",18
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,200,answer,"[[373, 478], [399, 478], [399, 497], [373, 497]]","[[164, 23], [165, 23]]",23
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,100,answer,"[[452, 480], [477, 480], [477, 494], [452, 494]]","[[166, 24], [167, 24]]",24
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,100,answer,"[[521, 479], [552, 479], [552, 492], [521, 492]]","[[168, 25], [169, 25]]",25
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,100,answer,"[[590, 480], [618, 480], [618, 495], [590, 495]]","[[170, 26], [171, 26]]",26
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,100,answer,"[[653, 479], [677, 479], [677, 493], [653, 493]]","[[172, 27], [173, 27]]",27
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,ATTRIBUTES:,question,"[[13, 522], [110, 522], [110, 533], [13, 533]]",[],28
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,Total,header,"[[167, 525], [206, 525], [206, 539], [167, 539]]","[[35, 39], [35, 40]]",35
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,Male,question,"[[284, 520], [318, 520], [318, 537], [284, 537]]","[[36, 41], [36, 42]]",36
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,Female,header,"[[381, 519], [431, 519], [431, 537], [381, 537]]","[[37, 43], [37, 44]]",37
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,21- 34,header,"[[506, 518], [542, 518], [542, 537], [506, 537]]","[[176, 45], [176, 46]]",176
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,35+,header,"[[613, 518], [637, 518], [637, 535], [613, 535]]","[[38, 47], [38, 48]]",38
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,KL,question,"[[144, 547], [170, 547], [170, 565], [144, 565]]","[[35, 39], [39, 53], [39, 54], [39, 55], [39, 56], [39, 57], [39, 58], [39, 59]]",39
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,Bright,question,"[[191, 545], [241, 545], [241, 563], [191, 563]]","[[35, 40], [40, 52], [40, 60], [40, 63], [40, 64], [40, 67], [40, 68], [40, 69]]",40
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,KL,answer,"[[259, 547], [283, 547], [283, 562], [259, 562]]","[[36, 41]]",41
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,Bright,question,"[[309, 544], [355, 544], [355, 564], [309, 564]]","[[36, 42], [42, 50], [42, 82], [42, 83], [42, 72], [42, 73], [42, 74], [42, 75]]",42
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,KL,question,"[[370, 546], [391, 546], [391, 559], [370, 559]]","[[37, 43], [43, 49], [43, 81], [43, 80], [43, 79], [43, 78], [43, 77], [43, 76]]",43
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,Bright,question,"[[414, 546], [460, 546], [460, 560], [414, 560]]","[[37, 44], [44, 84], [44, 85], [44, 86], [44, 87], [44, 88], [44, 89], [44, 90]]",44
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,KL,question,"[[481, 547], [505, 547], [505, 560], [481, 560]]","[[176, 45], [45, 91], [45, 92], [45, 93], [45, 94], [45, 95], [45, 96], [45, 97]]",45
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,Bright,question,"[[531, 546], [578, 546], [578, 559], [531, 559]]","[[176, 46], [46, 98], [46, 99], [46, 100], [46, 101], [46, 102], [46, 103], [46, 104]]",46
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,KL,question,"[[591, 547], [613, 547], [613, 558], [591, 558]]","[[38, 47], [47, 105], [47, 106], [47, 107], [47, 108], [47, 109], [47, 110], [47, 111]]",47
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,Bright,question,"[[639, 545], [684, 545], [684, 557], [639, 557]]","[[38, 48], [48, 112], [48, 113], [48, 114], [48, 115], [48, 116], [48, 117], [48, 118]]",48
0000999294,/root/download/FUNSD/training_data/images\0000999294.png,STRENGTH,question,"[[15, 574], [89, 574], [89, 585], [15, 585]]","[[177, 53], [178, 53], [177, 52], [178, 52], [177, 51], [178, 51], [177, 50], [178, 50], [177, 49], [178, 49], [177, 84], [178, 84], [177, 91], [178, 91], [177, 98], [178, 98], [177, 105], [178, 105], [177, 112], [178, 112]]",177
